"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-YGR174C",2419.81842854274,-2.01766549484577,0.248253138069295,-8.12745212623487,4.38407683457233e-16,1.29186862237444e-14
"gene-YOR180C",2142.21031062612,-3.22991139266412,0.397464312060364,-8.12629283852178,4.4261896197851e-16,1.2982117089472e-14
"gene-YJL089W",2515.59762435483,-3.00762840488357,0.37018283496848,-8.12471060453048,4.48431053418989e-16,1.30916954762044e-14
"gene-YKR096W",13764.7855711357,-1.76622544905788,0.217537312284133,-8.11918392533485,4.69328796408985e-16,1.36386515675348e-14
"gene-YNL123W",11026.2300799724,2.12291906747325,0.261755684807653,8.1103073999453,5.04918612947399e-16,1.46055815286527e-14
"gene-YIL162W",31409.6559014636,-2.44385747765879,0.301605735767755,-8.10282162385873,5.36989438218048e-16,1.54623534127991e-14
"gene-YDL031W",17631.5119443847,2.46295483833554,0.304246105546197,8.09527153655402,5.7136754159675e-16,1.63774714423141e-14
"gene-YOR004W",1300.84347229031,2.72917877195556,0.337412218789343,8.08855939404932,6.03745449353001e-16,1.72272344055205e-14
"gene-YDL110C",30121.8940395366,-2.1471294329302,0.266014840458709,-8.0714648446972,6.94597230277125e-16,1.97303159194935e-14
"gene-YNL014W",6421.97418160628,-2.59472707323982,0.3216982728533,-8.06571651823277,7.28075757899641e-16,2.05885458713683e-14
"gene-YKR002W",6485.74673407973,-1.72975565202786,0.215008877818285,-8.04504292836577,8.62151958775174e-16,2.42711171965904e-14
"gene-YBR104W",935.197886505701,2.2743333968701,0.283665060341262,8.01767194780343,1.0776816431371e-15,3.0203824184989e-14
"gene-YDR510W",11108.1760425929,-1.70091282578581,0.212261718993794,-8.01328112223353,1.11687946081319e-15,3.11639021233981e-14
"gene-YGL234W",30468.7458322409,3.12447112834026,0.389965032866464,8.01218279847716,1.12690200169512e-15,3.13050397475305e-14
"gene-YDR536W",2845.19376579957,-1.84188682630403,0.23017205709322,-8.0022173393448,1.22198448396093e-15,3.37975182274457e-14
"gene-YHR089C",8887.47957055391,2.03671437660071,0.254658431011414,7.99782818307486,1.26632906596833e-15,3.48710527947435e-14
"gene-YDL020C",17515.2134208224,-1.83750575579419,0.229869743075935,-7.99368255780921,1.30966714883509e-15,3.59076566980611e-14
"gene-YCL030C",19192.8917796646,2.20828929445309,0.277569176439823,7.95581599793321,1.77954707236759e-15,4.85793239755413e-14
"gene-YJL103C",1727.64441990357,-1.97119884229905,0.248750996617595,-7.9243857074043,2.29276921175526e-15,6.23198390057269e-14
"gene-YGR248W",4025.4554895511,-2.09923206629441,0.265424863685738,-7.90895034151693,2.59568118881526e-15,7.02504960372061e-14
"gene-YGR061C",21646.2207133637,2.3123294249055,0.292900868051418,7.89458030728532,2.912937835926e-15,7.84999401425187e-14
"gene-YIL079C",693.371685569585,2.51596682493975,0.32043625928074,7.85169203568648,4.10461402781432e-15,1.10143387486796e-13
"gene-YKL188C",9423.26214299472,-2.32548332302252,0.296963514478604,-7.83087217668982,4.84497063725679e-15,1.29459257790429e-13
"gene-YPR191W",7792.42171493248,-1.98047813744298,0.253786236635208,-7.80372554359483,6.01058353224532e-15,1.59927171959236e-13
"gene-YNL112W",13551.6832384581,3.22272195767643,0.413285252397865,7.79781504173768,6.29882377978101e-15,1.66892364518063e-13
"gene-YLR420W",15503.3462967061,1.82491013530302,0.235697726644204,7.74258691963456,9.74141330293093e-15,2.57026578612061e-13
"gene-YGL245W",113283.248700105,1.81146133655633,0.234086639607813,7.73842257546709,1.00657815837861e-14,2.64478411113981e-13
"gene-YGR055W",14112.9907613863,-2.45473435601252,0.318247696024695,-7.71328241076109,1.22622332042565e-14,3.20853288738761e-13
"gene-YPL223C",3049.40376590492,-1.81644912539987,0.235687566328184,-7.70702143392047,1.28788177104598e-14,3.35594316041981e-13
"gene-YMR122C",283.711416816026,-3.02894796350657,0.393148125778783,-7.7043428796883,1.31518283934653e-14,3.41298065223013e-13
"gene-YLR258W",82963.78923034,-1.68651139705064,0.219167728274115,-7.69507176230481,1.41414783207169e-14,3.64528601362e-13
"gene-YOR328W",7410.38065749264,-1.67413854250194,0.217565236580627,-7.69488071170564,1.41626240617967e-14,3.64528601362e-13
"gene-YER067W",65215.250985126,-2.20198182458279,0.286362961095979,-7.68947847219934,1.47735989931527e-14,3.78708598580572e-13
"gene-YDR464W",12453.5722476046,1.77962387710994,0.232124114440071,7.66669107775701,1.7649016524757e-14,4.50585822692785e-13
"gene-YKL149C",5305.19976078555,-2.02598980474377,0.264461224063613,-7.66081988736633,1.84749806324336e-14,4.69771080113412e-13
"gene-YIL036W",13488.4828471268,-1.81393223784408,0.236811412114855,-7.6598176652243,1.86197244284886e-14,4.71550129502204e-13
"gene-YLR348C",14348.6754856167,-1.78569810022881,0.233267336501904,-7.65515707002653,1.93076110143135e-14,4.87015180225044e-13
"gene-YNL262W",18628.3845745098,1.92578835411138,0.252070032493764,7.63989410029936,2.17400476902621e-14,5.46186218066904e-13
"gene-YJR008W",20672.7800197053,-2.24878847809588,0.29480595024071,-7.6280294758628,2.38369069565517e-14,5.96490219317521e-13
"gene-YER188W",1362.79236937871,2.82078413590898,0.370053304394712,7.62264274473342,2.48534037376713e-14,6.19468632291523e-13
"gene-YKR058W",14450.1095282421,-1.80945346456706,0.23809709555446,-7.5996452638507,2.96943592336239e-14,7.37215076091465e-13
"gene-YLR309C",53902.1458087464,1.74693021602431,0.229962846529976,7.59657589208259,3.04069006502206e-14,7.51944766667809e-13
"gene-YGR251W",2191.23839410569,1.92908086086111,0.25435762066723,7.58412842438435,3.34729487881353e-14,8.21324572210044e-13
"gene-YHL035C",11494.0181510356,-1.79102959244293,0.236146204002596,-7.58440983630311,3.34003839611199e-14,8.21324572210044e-13
"gene-YLL018C",37954.3347148052,1.57953895311068,0.209861524261304,7.52657714972066,5.20877084670099e-14,1.27312050229831e-12
"gene-YER015W",11362.0872670545,-2.96090168335632,0.39353192022395,-7.52391745419617,5.31589136285778e-14,1.29428613645487e-12
"gene-YIL116W",7392.55353790905,2.04709557925217,0.27226363431502,7.51879913893899,5.52816382060304e-14,1.34079234818164e-12
"gene-YGR083C",20179.4698414056,1.90125439853995,0.253039629929026,7.51366257954624,5.74956608921429e-14,1.38914803672741e-12
"gene-YCL050C",24007.4269999907,2.28557533480109,0.304561834621361,7.50447060329334,6.16773496016239e-14,1.48449376560244e-12
"gene-YBR262C",1871.35221203087,-2.08351515705558,0.277951763441689,-7.49595948324566,6.58151205707945e-14,1.57806140805867e-12
"gene-YJR129C",4420.7715401719,2.09716128500919,0.2804281531708,7.47842633236568,7.52178450599993e-14,1.7966807990468e-12
"gene-YNR044W",3485.62454904518,3.01703721502057,0.404075744927207,7.4665140209395,8.2347202745511e-14,1.95955268118186e-12
"gene-YNR034W-A",32906.3918595534,-1.54676045907843,0.207502983138863,-7.45416010739141,9.04421142024627e-14,2.144090120905e-12
"gene-YJR044C",1194.62387099872,-1.94846373399516,0.261507211440666,-7.45089867029251,9.27065479262607e-14,2.18954116562921e-12
"gene-YDL079C",20835.2893204734,-1.7234185269558,0.231579793981118,-7.44200734152271,9.91667101814685e-14,2.33337788956843e-12
"gene-YMR036C",3433.74380205432,-2.67432161772877,0.359963098444032,-7.4294327093214,1.09064413449025e-13,2.55672933535149e-12
"gene-YCL054W",13744.7981878796,2.73940701985394,0.368865389122802,7.42657647107667,1.11444477840386e-13,2.60284769356103e-12
"gene-YIL077C",6444.02774678404,-1.85583286989188,0.249948206526552,-7.42486971873805,1.12890977978768e-13,2.62690224034727e-12
"gene-YAL032C",2994.14713315927,-1.71910583583609,0.231613672234781,-7.42229860287987,1.15104940180582e-13,2.66857262051010e-12
"gene-YDR322C-A",5100.74766215642,-2.09543113863149,0.282533694415847,-7.41657076676784,1.20191674017588e-13,2.77629559104363e-12
"gene-YKR093W",4786.57521146259,-2.37114296830381,0.319746231277052,-7.41570263028142,1.20981678514789e-13,2.78434476173087e-12
"gene-YLR193C",1485.47276358997,-1.82733193127134,0.24686260888592,-7.40222239211523,1.33923962821278e-13,3.07099821654901e-12
"gene-YGL156W",4636.70082020068,-1.78213394507891,0.240858825332376,-7.39908094552746,1.37130247038636e-13,3.13312803560014e-12
"gene-YPL160W",47657.9393378624,2.0052861094087,0.271256456499717,7.39258388642553,1.44002591256104e-13,3.27826837711549e-12
"gene-YBR249C",21044.9916047953,2.32374545511553,0.31441758620112,7.39063448451361,1.46129814939163e-13,3.31472882376388e-12
"gene-YJL033W",7484.73992548152,2.56005436245583,0.346963797480327,7.3784480716637,1.60145228188604e-13,3.61962655540265e-12
"gene-YKL008C",8196.22724990406,1.78875606657022,0.242459562227298,7.37754390933578,1.61236204285309e-13,3.63126965793984e-12
"gene-YPL275W",823.426293173629,-4.52082266852234,0.614382385494924,-7.35832077099758,1.86238090170903e-13,4.17942134027657e-12
"gene-YNL301C",10598.9271783885,2.27487948267613,0.30940642047474,7.35239908462678,1.94680508358123e-13,4.33800454313188e-12
"gene-YNL195C",7108.0337735904,-2.73952644554001,0.37259935241822,-7.35247237484476,1.94573757110071e-13,4.33800454313188e-12
"gene-YBR001C",19658.1507679722,-1.70206874997613,0.231850238314953,-7.34124218437932,2.11620478916567e-13,4.69886880298547e-12
"gene-YEL057C",3315.13765127351,-2.9060433576581,0.396270764270635,-7.33347907460922,2.24253510408861e-13,4.96190398820448e-12
"gene-YDR231C",4977.99661477632,-1.66983957354134,0.227932447662178,-7.32602835036558,2.37073661219395e-13,5.22722555122204e-12
"gene-YHR049W",8326.67868231678,1.56476723140027,0.213753417607975,7.32043140601411,2.47175033960398e-13,5.43096085071174e-12
"gene-YML120C",7844.33833982903,-2.42256071917515,0.330976151467089,-7.31944192485434,2.49004311242582e-13,5.45215689824904e-12
"gene-YDR147W",3831.74509536495,1.66797817685696,0.227912087321355,7.31851564548714,2.5072879376119e-13,5.47091963134278e-12
"gene-YPL075W",4566.30602691125,1.85342838965397,0.253476172132678,7.31204189356238,2.63113044451642e-13,5.72134778728294e-12
"gene-YDL169C",4993.52227728376,-2.36095188537752,0.325359057034416,-7.25645047934775,3.97380118793923e-13,8.61126814128686e-12
"gene-YMR081C",10850.674719101,-2.02598116866907,0.279805326398704,-7.2406812076986,4.46436661029277e-13,9.64119720702267e-12
"gene-YJL210W",4504.44787809202,-1.72545076769898,0.238455266217169,-7.2359516108466,4.6227613869106e-13,9.94919225455913e-12
"gene-YGR109C",292.618093797824,2.92393426289357,0.404680469206035,7.225291273953,5.00028928526771e-13,1.07251102832987e-11
"gene-YJL036W",7653.08704535679,-1.85505857741875,0.256865931657866,-7.22189418209656,5.12683621747019e-13,1.09592641313109e-11
"gene-YLR221C",3041.13917045291,1.73243990076742,0.239967923917883,7.21946447042756,5.21927023485406e-13,1.11191615206046e-11
"gene-YIL046W",6389.2230511164,-1.62340458497511,0.225056128642193,-7.2133320464074,5.45990567313496e-13,1.15926482069997e-11
"gene-YMR304W",20757.2931844865,-1.59030178673827,0.220524204142366,-7.21146140362716,5.53545389405328e-13,1.17136148509731e-11
"gene-YOL083W",3996.56762177368,-2.40855909765478,0.335508021494278,-7.17884206442397,7.03043026822299e-13,1.48273890539847e-11
"gene-YLR301W",2900.44165174879,1.87850608264977,0.262660055606368,7.15185290855556,8.56142828402459e-13,1.79961222530197e-11
"gene-YHR136C",572.834996316482,-2.88164230975374,0.404497342838883,-7.12400800838272,1.04832948537181e-12,2.19626768596499e-11
"gene-YER002W",11874.9975269222,1.94781391613691,0.273898492662208,7.11144445230337,1.14834679419846e-12,2.39783936563427e-11
"gene-YBL086C",12481.1186029596,-1.4907581614747,0.209864143326646,-7.10344386536955,1.21685787467755e-12,2.5325101510616e-11
"gene-YLR205C",2180.89523432972,-1.89022876669128,0.26623721114517,-7.09979179304356,1.24944978492652e-12,2.59178629728508e-11
"gene-YKR049C",2579.33231296198,-1.64153023592296,0.231809234494699,-7.08138413683647,1.42721669381056e-12,2.95082900694079e-11
"gene-YKR076W",5492.80543458776,-1.62692165596301,0.230085666537959,-7.07093875269544,1.53889054873261e-12,3.17132150336858e-11
"gene-YBR230C",35724.8539198499,-1.49187493921495,0.211002726280136,-7.0704059872396,1.54481064354291e-12,3.17315176488e-11
"gene-YLR367W",15935.1063970906,1.96315449551914,0.277707463841606,7.0691455978974,1.55890520205564e-12,3.19170655979313e-11
"gene-YLL028W",2971.26996098547,1.91957588131608,0.271762903553002,7.06342129930069,1.62452226109928e-12,3.31528717750553e-11
"gene-YBR280C",5224.82967812864,-1.8926895139051,0.268430635527766,-7.05094450260437,1.77707367839268e-12,3.61491181159492e-11
"gene-YDL046W",10269.3418371203,-1.75999485093815,0.249937688687946,-7.04173452262155,1.89861315470506e-12,3.84972815227335e-11
"gene-YDR018C",3942.09533248696,-2.38820586039697,0.339242288575092,-7.03982357396559,1.92483393264641e-12,3.89038550617572e-11
"gene-YGR130C",42500.1232772373,-1.58862750845503,0.226197948922709,-7.02317379985552,2.16884143818798e-12,4.36955722339087e-11
"gene-YLR106C",64270.8285875545,1.95434470679948,0.278750568404198,7.01108779073632,2.36472287498717e-12,4.74902625785639e-11
"gene-YHR085W",1722.34104655003,2.79896876416679,0.399493347416163,7.00629630573304,2.44709392722387e-12,4.89884898573769e-11
"gene-YGR145W",8874.24703588452,2.41133921933887,0.344914728383475,6.99111699474297,2.72706222042993e-12,5.44204251963011e-11
"gene-YDR461C-A",2992.70906220482,-1.8827211234141,0.269335976131275,-6.99023261005598,2.74430858000597e-12,5.45753827471809e-11
"gene-snR32",1758.71771918832,1.79875223495014,0.257338370458837,6.98983300369451,2.75213633263615e-12,5.45753827471809e-11
"gene-YMR103C",3680.21607638217,-1.80814379701077,0.259041173895566,-6.98014053063136,2.94884944094684e-12,5.82929297009743e-11
"gene-YML129C",3467.16360321574,-1.8952528766309,0.272329366393559,-6.95941426269819,3.41690387333208e-12,6.73343619538502e-11
"gene-YER132C",1867.34016461146,1.6690741812211,0.239943304282093,6.95611901409356,3.49774408660744e-12,6.87126922434471e-11
"gene-YOR120W",13510.3188696725,-1.79448219305308,0.258003722991288,-6.95525697167429,3.51919962267818e-12,6.89194808093435e-11
"gene-YHR081W",4482.71454713306,1.64536420869915,0.236875952548722,6.94610065308642,3.75520893198296e-12,7.33137694275063e-11
"gene-snR4",4371.36386271882,1.71200182377701,0.246525532731018,6.9445213435355,3.79745663556625e-12,7.39097578514838e-11
"gene-YDR033W",20516.8186965647,3.22413164400788,0.465364307761182,6.92818849713428,4.26263540061813e-12,8.27082425732243e-11
"gene-YFR037C",49002.4705766914,1.50808901659458,0.21776486493766,6.92530917247049,4.35024381575537e-12,8.41491947918814e-11
"gene-YGR110W",1759.34043655232,-2.12273176511009,0.307002275379412,-6.91438446990885,4.69899174716805e-12,9.06172536930939e-11
"gene-YLR068W",2338.25973587012,2.15882669042223,0.312399166690208,6.91047518882481,4.8303291978375e-12,9.28660241511076e-11
"gene-YLR276C",8677.19889726983,2.25256341459394,0.32630580658359,6.9032281042688,5.0833904064381e-12,9.74342246291753e-11
"gene-YLR328W",5103.8121494364,-1.49681564633364,0.217099046306731,-6.89462101191751,5.40085938637102e-12,1.03205513001381e-10
"gene-YDR361C",3991.5069929161,1.89373425757043,0.274873688816462,6.88947081739391,5.60003107205655e-12,1.06688205257972e-10
"gene-YDL055C",122955.009126005,2.03038110716243,0.295635130586718,6.86786141800177,6.51714833896299e-12,1.23786558510544e-10
"gene-YGL120C",12506.3031073852,2.80466204281831,0.408544935712507,6.86500259249805,6.64900456263745e-12,1.25911780096071e-10
"gene-tQ(CUG)M",654.717707803113,-3.09768680848763,0.451844359802757,-6.85565005135808,7.09889636097067e-12,1.34028863629584e-10
"gene-YLL039C",53253.212466025,-1.77101487516968,0.258405931656698,-6.85361540973658,7.20065080059845e-12,1.35544190891265e-10
"gene-YDR017C",23846.7237423255,-1.45145455011307,0.211972835347317,-6.84736111462048,7.52246628468455e-12,1.41180572592919e-10
"gene-YFL042C",6608.50967820513,-1.60780345836388,0.235121591668708,-6.83817869279023,8.02063148667207e-12,1.5008338918384e-10
"gene-YKL192C",4717.25714667045,-1.75390622311053,0.256651111908382,-6.83381501864144,8.26856334347032e-12,1.54264971727585e-10
"gene-YLR164W",1867.76124946588,-1.84940691250437,0.270911945492008,-6.82659787904749,8.69519775532376e-12,1.61746067979562e-10
"gene-YJR036C",7212.95860937553,-2.1745104968708,0.31858184505148,-6.8255945235028,8.75619245249356e-12,1.62401616486542e-10
"gene-YIR019C",1252.69741834519,1.83022010951441,0.268586796469854,6.81425942589042,9.47505870480331e-12,1.7521912079909e-10
"gene-YOR384W",3382.02314610937,-1.70898490497326,0.250957709716222,-6.80985217352257,9.76990843874124e-12,1.80143399458194e-10
"gene-YOR056C",11722.7792494027,2.17518459723384,0.320317167218093,6.79072125957217,1.11574314829624e-11,2.05127588721751e-10
"gene-YHR088W",3921.05761678647,2.369705108758,0.350956278977343,6.75213766131531,1.45682546751675e-11,2.67056435993042e-10
"gene-YDL148C",15576.465589573,2.19352189518175,0.324923677095079,6.75088351453033,1.46947544545883e-11,2.6859455533517e-10
"gene-YAL037W",680.523343023714,1.98085909079466,0.29368136599807,6.74492603254807,1.53105001889687e-11,2.79040503444036e-10
"gene-YBR212W",8500.60236634024,-1.73630796947655,0.25778653749136,-6.73544858615723,1.63424945374748e-11,2.96990693237223e-10
"gene-YPL026C",1627.00067092112,2.5768867483958,0.383083756662705,6.72669280171198,1.73562626870288e-11,3.14507449725298e-10
"gene-YDR496C",8776.77539749654,2.44219964146735,0.363302998014544,6.72221163825787,1.78986718572836e-11,3.23406947656248e-10
"gene-YDR021W",1971.07339574199,2.36441522523072,0.352157617957445,6.71408228776817,1.89253492218686e-11,3.40980720551724e-10
"gene-YIL055C",3388.53087832565,-1.93435402874301,0.288322162513167,-6.70900222127279,1.95959686185338e-11,3.52057487488531e-10
"gene-YLR143W",2358.0055785158,1.62752010692413,0.242914430807961,6.69997291437488,2.08458174560832e-11,3.73448082039946e-10
"gene-YOR184W",13186.6457095834,2.0523458916847,0.307252412952448,6.67967379641811,2.39474690192082e-11,4.27798129277979e-10
